,block,r2_score,rmse,Cluster
0,block_104,0.2772374217031266,6.338528444182117,3
1,block_13,0.21927209279754856,7.250156634102477,3
2,block_15,0.22983803168017536,7.542606064344779,3
3,block_16,0.3329899857860087,6.783139149185681,3
4,block_17,0.24450845721377745,8.615815527105534,3
5,block_18,0.4370879425814663,5.108746467012521,3
6,block_19,-0.07671605998571285,9.24571767955364,3
7,block_20,-0.11031683827953365,7.914907528912842,3
8,block_22,0.04903493458132857,8.44372163994516,3
9,block_23,0.48099552307834836,5.845503318018254,3
10,block_25,0.1737946139115608,8.065509264729426,3
11,block_26,0.6825927574795099,3.7404975984654643,3
12,block_27,0.4438587714266652,5.942749033727557,3
13,block_31,0.5150269979880713,5.3218315087661106,3
14,block_33,0.08051676250788808,8.603659080230836,3
15,block_35,0.29068478415475896,6.78405638569248,3
16,block_36,0.11109157164732586,7.665164553334613,3
17,block_37,0.3829834879515598,6.466863985676451,3
18,block_38,0.2264361317582525,7.885761901866545,3
19,block_39,0.3751581824865635,6.53163906659002,3
20,block_4,0.10484824673348003,9.150944496562042,3
21,block_40,0.35251024002297604,6.765221467687579,3
22,block_41,0.5203632652435288,5.226987445830472,3
23,block_42,0.2727599303974588,6.950189847590357,3
24,block_48,0.27548687131905913,7.315321508908324,3
25,block_49,0.4760267792790591,5.118364296372383,3
26,block_51,0.3230609199182627,6.240561610929282,3
27,block_54,0.10608659094730377,7.754820050677701,3
28,block_57,0.12517282941135432,4.354330880624954,3
29,block_58,0.25089495197585143,6.911812410001182,3
30,block_60,0.2451731609928547,8.031769103089822,3
31,block_61,-0.6847343576459823,6.706938546265145,3
32,block_62,0.26188196580095635,7.518073716614639,3
33,block_65,0.37017427318414775,6.680820013543552,3
34,block_67,-0.2432747195758147,10.65428605093987,3
35,block_69,-0.14170799651211308,9.97644831781641,3
36,block_70,-0.3143252671795278,8.564352545202834,3
37,block_74,-0.16412188073617462,11.636721248229676,3
38,block_75,0.11749961020379474,6.822069785525284,3
39,block_76,0.3596104339494238,6.2793282632752385,3
40,block_79,0.5141785638524865,5.628858605542953,3
41,block_80,0.23700240808787987,7.15829129436685,3
42,block_82,0.38319625109694,5.864206367364664,3
43,block_83,0.407877337776251,6.803874654805247,3
44,block_84,-0.14474047766169407,8.9110367351949,3
45,block_85,0.3628832934615379,6.658077294970972,3
46,block_88,0.4986926785141983,5.220403929933952,3
47,block_89,-1.1969215827244999,6.035843340455453,3
48,block_0,-2.2923490832467803,26.697640952299558,1
49,block_2,-1.3122731584538636,20.6227403309462,1
50,block_10,-0.4560912180023995,13.683961146982103,2
51,block_11,-0.27562535995577697,12.412789699438425,2
52,block_111,-3.4877380388762527,7.906185440779926,2
53,block_12,0.3565199187772873,5.002459629231473,2
54,block_14,-0.2354306815535332,10.178929358416228,2
55,block_24,-0.09653310942382154,9.98465547614567,2
56,block_29,-0.29378849507692006,8.924820636868098,2
57,block_30,-0.4724836686284277,10.197641249299773,2
58,block_34,0.0765999112652247,10.830517048788781,2
59,block_6,0.5529165599396595,4.583904781276605,2
60,block_66,-0.1835381466993975,11.816299629399188,2
61,block_68,-0.7072557642972754,13.810203667938755,2
62,block_73,0.02956249185985782,10.448326527610355,2
63,block_8,-0.3940477135117195,15.223687878840972,2
64,block_9,-0.04116745933475596,10.577481207411596,2
65,block_100,0.7986024328919977,2.733322389417227,4
66,block_101,0.7816896766402646,2.886803235263551,4
67,block_102,0.35427529753032716,3.5516374628265175,4
68,block_103,0.4619889869194369,3.185911895428202,4
69,block_105,0.7155961273170415,2.9431551460536123,4
70,block_106,0.7170052017373509,2.4871337396340802,4
71,block_107,0.7628430278206337,2.820788481170952,4
72,block_109,-0.27288502416107696,4.263950770808081,4
73,block_21,0.7591888354319316,2.9323738679046283,4
74,block_32,0.617183099148766,3.915482230941595,4
75,block_43,-0.5764499464837121,9.702722632438508,4
76,block_44,0.557747036185964,4.5687008601946175,4
77,block_45,0.5440393352496085,4.7318383689434995,4
78,block_46,0.8111631962917162,2.759716514898194,4
79,block_47,0.5018857955610635,5.493924837330419,4
80,block_50,0.641328721986925,3.3524871022773475,4
81,block_52,0.4684986093047785,4.856108494681592,4
82,block_53,0.7236584441723074,3.997697749092697,4
83,block_56,0.5084391734707052,4.949960318210988,4
84,block_64,0.4365557196222811,5.796538529017609,4
85,block_78,0.7047961708357511,4.170793073859402,4
86,block_90,0.786085552026217,2.861098291037644,4
87,block_93,-2.1574189807408826,10.812011050480912,4
88,block_94,0.6566799306663975,2.780326357979595,4
89,block_95,0.8063984591350923,2.708560961400024,4
90,block_96,0.6495602325828436,2.7710128353477455,4
91,block_97,0.780408473440454,2.5381998255153646,4
92,block_98,0.701261133454927,2.663789995892038,4
93,block_99,0.7673813001351283,2.7246808328485974,4
